AH Ver­s­pak­ket to­ma­ten­soep	Soepen, conserven, sauzen, smaakmakers/Soeppakketten (vers)	3.29	1,1 kg
AH Ver­s­pak­ket pom­poen­soep	Soepen, conserven, sauzen, smaakmakers/Soeppakketten (vers)	3.29	1,2 kg
AH Ver­s­pak­ket groen­te­soep	Soepen, conserven, sauzen, smaakmakers/Soeppakketten (vers)	3.29	850 g
AH Ver­s­pak­ket zoe­te aard­ap­pel­soep	Soepen, conserven, sauzen, smaakmakers/Soeppakketten (vers)	3.29	1,3 kg
AH Ver­s­pak­ket pas­ti­naaksoep	Soepen, conserven, sauzen, smaakmakers/Soeppakketten (vers)	3.29	per stuk
AH Ver­s­pak­ket as­per­ge­soep	Soepen, conserven, sauzen, smaakmakers/Soeppakketten (vers)	5.99	750 g
Ba­ril­la Pes­to al­la Ge­n­o­ve­se	Pasta, rijst, internationale keuken/Pesto in pot	2.59	190 g
Ba­ril­la Ba­si­li­co	Soepen, conserven, sauzen, smaakmakers/Pastasaus in pot	2.59	400 g
Ba­ril­la Bo­log­ne­se	Soepen, conserven, sauzen, smaakmakers/Pastasaus in pot	2.59	400 g
Cal­vé Saus fles knof­look	Soepen, conserven, sauzen, smaakmakers/Knoflooksaus	1.49	320 ml
Mail­le Di­jon­mos­terd	Soepen, conserven, sauzen, smaakmakers/Mosterd (regular)	1.35	215 g
He­la Cur­ry ori­gi­nal	Soepen, conserven, sauzen, smaakmakers/Currysaus	1.55	300 ml
Cal­vé Saus fles whis­ky cock­tail	Soepen, conserven, sauzen, smaakmakers/Cocktailsaus	1.49	320 ml
Wij­ko Sa­té­saus kant-en-klaar	Pasta, rijst, internationale keuken/Satésaus	2.09	500 g
Re­mia Sweet Dal­ton smo­key bbq ho­ney	Soepen, conserven, sauzen, smaakmakers/Barbecuesaus	2.65	450 ml
Cal­vé May­o­nai­se	Soepen, conserven, sauzen, smaakmakers/Mayonaise (in pot)	2.29	650 ml
Van Wijn­gaar­den Zaan­se mayo tu­be	Soepen, conserven, sauzen, smaakmakers/Mayonaise (snacksauzen)	0.85	210 ml
Kraft To­ma­ten ket­chup	Soepen, conserven, sauzen, smaakmakers/Ketchup	1.19	410 ml
Van Wijn­gaar­den Zaan­se may­o­nai­se	Soepen, conserven, sauzen, smaakmakers/Mayonaise (snacksauzen)	1.89	850 ml
Heinz To­ma­to ket­chup top­down	Soepen, conserven, sauzen, smaakmakers/Ketchup	1.69	400 ml
Kraft To­ma­ten ket­chup	Soepen, conserven, sauzen, smaakmakers/Ketchup	1.99	860 ml
Unox Knaks blik	Soepen, conserven, sauzen, smaakmakers/Knakworst	1.88	400 g
AH Wit­te punt­jes	Bakkerij/Bolletjes (dagvers)	1.0	6 stuks
Ku­h­ne Fran­se mos­terd	Soepen, conserven, sauzen, smaakmakers/Mosterd (regular)	0.75	205 g
AH Ex­cel­lent Au­stra­li­sche olijf­olie	Pasta, rijst, internationale keuken/Extra vierge specialiteiten	4.19	500 ml
AH Ex­cel­lent Olijf­olie ex­tra vier­ge Spaans	Pasta, rijst, internationale keuken/Extra vierge specialiteiten	4.39	500 ml
AH Ex­cel­lent Olijf­olie ex­tra vier­ge Grieks	Pasta, rijst, internationale keuken/Extra vierge specialiteiten	4.19	500 ml
AH Ex­cel­lent Olijf­olie fris­se ci­troen	Pasta, rijst, internationale keuken/Extra vierge met toevoegingen	3.59	250 ml
AH Ex­cel­lent Olijf­olie knof­look-chi­li­pe­per	Pasta, rijst, internationale keuken/Extra vierge met toevoegingen	3.59	250 ml
AH Ex­cel­lent Olijf­olie ex­tra vier­ge Ita­li­aans	Pasta, rijst, internationale keuken/Extra vierge specialiteiten	4.09	500 ml
AH Ex­cel­lent Olijf­olie ex­tra vier­ge Grieks	Pasta, rijst, internationale keuken/Extra vierge specialiteiten	4.19	500 ml
Fi­lip­po Be­rio Oli­ve oil ex­tra vier­ge	Pasta, rijst, internationale keuken/Extra vierge specialiteiten	7.95	1 l
La Tou­ran­gel­le Hui­le d'oli­ve vier­ge ex­tra	Pasta, rijst, internationale keuken/Extra vierge specialiteiten	6.99	500 ml
Ber­tol­li Olio di oli­va olijf­olie-spray cu­ci­na	Pasta, rijst, internationale keuken/Extra vierge specialiteiten	3.79	200 ml
AH Ex­cel­lent Olijf­olie ex­tra vier­ge Spaans	Pasta, rijst, internationale keuken/Extra vierge specialiteiten	4.39	500 ml
Mo­ni­ni Olijf­olie IGP To­scane	Pasta, rijst, internationale keuken/Extra vierge specialiteiten	8.49	500 ml
Del Mon­te Ly­chees in lich­te si­roop	Soepen, conserven, sauzen, smaakmakers/Lychees (conserven)	1.77	425 g
AH Ana­nas­stuk­jes	Aardappel, groente, fruit/Ananas (conserven)	0.85	227 g
AH Per­zi­ken half op lich­te si­roop	Aardappel, groente, fruit/Perziken (conserven)	1.09	410 g
Del Mon­te Hal­ve per­zi­ken op sap	Aardappel, groente, fruit/Perziken (conserven)	1.69	415 g
Del Mon­te Man­go­schij­ven op lich­te si­roop	Soepen, conserven, sauzen, smaakmakers/Mango (conserven)	1.79	425 g
AH Fruit­cock­tail si­roop	Soepen, conserven, sauzen, smaakmakers/Fruitmix (conserven)	1.0	411 g
AH Ker­sen op si­roop zon­der pit	Soepen, conserven, sauzen, smaakmakers/Kersen (conserven)	1.59	700 g
Del Mon­te Fruit­cock­tail op sap	Soepen, conserven, sauzen, smaakmakers/Fruitmix (conserven)	1.89	415 g
AH Aard­bei­en op lich­te si­roop	Soepen, conserven, sauzen, smaakmakers/Aardbeien (conserven)	0.99	415 g
AH Pe­ren half op si­roop	Aardappel, groente, fruit/Halve peren (conserven)	1.03	411 g
AH Man­da­rijn­part­jes op lich­te si­roop	Soepen, conserven, sauzen, smaakmakers/Mandarijnen (conserven)	0.8	312 g
Aarts San­ta Cla­ra prui­men op si­roop	Soepen, conserven, sauzen, smaakmakers/Pruimen (conserven)	1.35	350 g
Unox Cup-a-soup cham­pig­non crè­me	Soepen, conserven, sauzen, smaakmakers/Kopsoep	1.28	3 x 17 g
AH BASIC Soep­sten­gels na­tu­rel	Soepen, conserven, sauzen, smaakmakers/Soepstengels	0.41	125 g
AH Ver­s­pak­ket to­ma­ten­soep	Soepen, conserven, sauzen, smaakmakers/Soeppakketten (vers)	3.29	1,1 kg
AH Soep­sten­gels vol­ko­ren	Soepen, conserven, sauzen, smaakmakers/Soepstengels	0.69	125 g
Unox Soep in blik ste­vi­ge erw­ten­soep	Soepen, conserven, sauzen, smaakmakers/Erwtensoep in blik	1.75	800 ml
AH Soep­sten­gels na­tu­rel	Soepen, conserven, sauzen, smaakmakers/Soepstengels	0.43	125 g
Unox Soep in blik ste­vi­ge to­ma­ten­soep	Soepen, conserven, sauzen, smaakmakers/Tomatensoep in blik	1.75	800 ml
Unox Cup-a-soup to­maat	Soepen, conserven, sauzen, smaakmakers/Kopsoep	3.89	10 x 18 g
AH Rijk­ge­vul­de to­ma­ten­soep	Soepen, conserven, sauzen, smaakmakers/Tomatensoep in blik	1.42	800 ml
Unox Cup-a-soup kip	Soepen, conserven, sauzen, smaakmakers/Kopsoep	3.89	10 x 12 g
Unox Cup-a-soup to­maat soep	Soepen, conserven, sauzen, smaakmakers/Kopsoep	1.3	3 x 18 g
Unox Soep in zak Hol­land­se erw­ten­soep	Soepen, conserven, sauzen, smaakmakers/Erwtensoep in zak	2.09	570 ml
AH BASIC Ap­pel­moes	Soepen, conserven, sauzen, smaakmakers/Appelmoes (in pot)	0.69	720 g
Prin­ces To­nijn stuk­ken in wa­ter	Soepen, conserven, sauzen, smaakmakers/Tonijn in water	1.59	160 g
Unox Knaks blik	Soepen, conserven, sauzen, smaakmakers/Knakworst	1.88	400 g
Hak Ap­pel­moes ex­tra kwa­li­teit	Soepen, conserven, sauzen, smaakmakers/Appelmoes (in pot)	1.17	360 g
AH BASIC To­ma­ten pu­ree	Pasta, rijst, internationale keuken/Tomatenpuree (conserven)	0.18	68 g
AH BASIC Pas­sa­ta di po­mo­doro	Pasta, rijst, internationale keuken/Gezeefde tomaten (conserven)	0.46	500 g
AH BASIC To­ma­ten blok­jes	Pasta, rijst, internationale keuken/Tomatenblokjes (conserven)	0.44	400 g
AH BASIC Maiskor­rels	Aardappel, groente, fruit/Maiskorrels (conserven)	0.59	300 g
AH Blok­jes to­maat in to­ma­ten­sap	Pasta, rijst, internationale keuken/Tomatenblokjes (conserven)	0.75	400 g
AH To­ma­ten­pu­ree	Pasta, rijst, internationale keuken/Tomatenpuree (conserven)	0.48	140 g
Bon­du­el­le Cris­py ma­ïs	Aardappel, groente, fruit/Maiskorrels (conserven)	0.99	150 g
AH To­ma­ten­pu­ree	Pasta, rijst, internationale keuken/Tomatenpuree (conserven)	0.28	70 g
Van Wijn­gaar­den Zaan­se mayo tu­be	Soepen, conserven, sauzen, smaakmakers/Mayonaise (snacksauzen)	0.85	210 ml
Heinz To­ma­to ket­chup top­down	Soepen, conserven, sauzen, smaakmakers/Ketchup	1.69	400 ml
Mag­gi Jus stamp­pot	Pasta, rijst, internationale keuken/Jus stamppot	0.44	24 g
Cal­vé May­o­nai­se	Soepen, conserven, sauzen, smaakmakers/Mayonaise (in pot)	2.29	650 ml
Van Wijn­gaar­den Zaan­se may­o­nai­se	Soepen, conserven, sauzen, smaakmakers/Mayonaise (snacksauzen)	1.89	850 ml
AH Ket­chup top­down	Soepen, conserven, sauzen, smaakmakers/Ketchup	0.85	500 ml
AH Ver­se pas­ta­saus to­maat-mas­car­po­ne	Verse kant-en-klaar maaltijden, salades/Pastasaus (vers)	1.99	225 g
Grand'Ita­lia Sugo­ca­sa tra­di­zi­o­na­le pas­ta­saus	Soepen, conserven, sauzen, smaakmakers/Pastasaus in pot	1.99	690 g
Kraft To­ma­ten ket­chup	Soepen, conserven, sauzen, smaakmakers/Ketchup	1.19	410 ml
Kraft To­ma­ten ket­chup	Soepen, conserven, sauzen, smaakmakers/Ketchup	1.99	860 ml
AH BASIC Pas­ta­saus	Soepen, conserven, sauzen, smaakmakers/Pastasaus in pot	1.09	520 g
AH May­o­nai­se top­down	Soepen, conserven, sauzen, smaakmakers/Mayonaise (snacksauzen)	0.99	500 ml
AH Ro­de pe­per	Soepen, conserven, sauzen, smaakmakers/Peper (vers)	0.29	per stuk
AH Bi­o­lo­gisch Gem­ber (ver­se gem­ber­wor­tel)	Soepen, conserven, sauzen, smaakmakers/Gember (vers)	1.79	150 g
AH Ver­se ba­si­li­cum	Soepen, conserven, sauzen, smaakmakers/Basilicum (vers)	1.49	15 g
AH Pe­ter­se­lie	Soepen, conserven, sauzen, smaakmakers/Peterselie (vers)	0.99	30 g
AH Ko­ri­an­der	Soepen, conserven, sauzen, smaakmakers/Koriander (vers)	1.29	15 g
AH Munt voor­deel	Soepen, conserven, sauzen, smaakmakers/Verse munt	1.45	40 g
AH Plat­te pe­ter­se­lie	Soepen, conserven, sauzen, smaakmakers/Peterselie (vers)	1.19	15 g
AH Bies­look	Soepen, conserven, sauzen, smaakmakers/Bieslook (vers)	1.39	25 g
AH Wit­te azijn	Soepen, conserven, sauzen, smaakmakers/Natuurazijn	0.37	1 l
Co­nimex Mix na­si	Soepen, conserven, sauzen, smaakmakers/Maaltijd Kruidenmixen	0.55	19 g
AH Ko­ri­an­der voor­deel	Soepen, conserven, sauzen, smaakmakers/Koriander (vers)	1.65	40 g
AH Munt	Soepen, conserven, sauzen, smaakmakers/Verse munt	1.29	15 g
AH Vloei­baar be­wust	Pasta, rijst, internationale keuken/Frituurvet, frituurolie	1.29	0,5 l
AH Vloei­baar ba­sis	Pasta, rijst, internationale keuken/Frituurvet, frituurolie	0.99	500 ml
AH Vloei­baar met olijf­olie	Pasta, rijst, internationale keuken/Frituurvet, frituurolie	1.99	450 ml
AH BASIC Zon­ne­bloem­olie	Pasta, rijst, internationale keuken/Zonnebloemolie	1.29	1 l
AH Olijf­olie tra­di­ti­o­neel	Pasta, rijst, internationale keuken/Olijfolie basis	6.35	1 l
AH Zon­ne­bloem­olie	Pasta, rijst, internationale keuken/Zonnebloemolie	1.89	1 l
AH Olijf­olie	Pasta, rijst, internationale keuken/Olijfolie basis	3.49	500 ml
AH Olijf­olie mild	Pasta, rijst, internationale keuken/Olijfolie mild	5.19	1 l
AH Olijf­olie ex­tra vier­ge	Pasta, rijst, internationale keuken/Extra vierge dagelijks	6.25	1 l
AH Vloei­baar ba­sis	Pasta, rijst, internationale keuken/Frituurvet, frituurolie	1.29	0,75 l
AH Vloei­baar met lijn­zaad­olie	Pasta, rijst, internationale keuken/Frituurvet, frituurolie	1.59	450 ml
AH BASIC Olijf­olie ex­tra vier­ge	Pasta, rijst, internationale keuken/Extra vierge dagelijks	4.99	1 l
AH Sa­la­de pijn­boom­pit­ten	Soepen, conserven, sauzen, smaakmakers/Pijnboompitten	1.45	30 g
AH Pijn­boom­pit­ten	Soepen, conserven, sauzen, smaakmakers/Pijnboompitten	3.99	80 g
Mar­co De­li Pijn­boom­pit­ten	Soepen, conserven, sauzen, smaakmakers/Pijnboompitten	4.49	150 g
AH Ge­pel­de (on­ge­zou­ten) pis­ta­che­no­ten	Snoep, koek, chips/Noten garnering	2.59	95 g
AH Sla­ver­rij­ker ge­roos­ter­de pijn­boom­pit­ten	Soepen, conserven, sauzen, smaakmakers/Pijnboompitten	2.99	50 g
AH Sa­la­de crou­tons knof­look	Soepen, conserven, sauzen, smaakmakers/Salade croutons	0.49	40 g
AH Pijn­boom­pit­ten	Soepen, conserven, sauzen, smaakmakers/Pijnboompitten	3.65	65 g
AH Aman­del­schaaf­sel	Snoep, koek, chips/Noten garnering	1.99	55 g
Puur Na­tuur Zon­ne­bloem­pit­ten	Soepen, conserven, sauzen, smaakmakers/Pitten (superfoods)	2.99	500 g
AH Kro­kant ge­bak­ken spek­jes	Soepen, conserven, sauzen, smaakmakers/Gebakken spekjes	0.99	30 g
Puur Na­tuur Pom­poen­pit­ten	Soepen, conserven, sauzen, smaakmakers/Pitten (superfoods)	4.49	500 g
AH Ha­zel­no­ten	Snoep, koek, chips/Noten garnering	3.29	95 g
